num_clusters,num_points,sw_time,hw_time
8,64,46.333333333333336,109.83333333333333
8,512,265.6666666666667,341.5
8,4096,2831.1666666666665,2262.8333333333335
8,32768,21088.333333333332,17527.666666666668
8,262144,137489.33333333334,139391.5
8,2097152,1030477.6666666666,1125789.3333333333
