num_clusters,num_points,sw_time,hw_time
32,64,138.33333333333334,122.5
32,512,1166.5,414.6666666666667
32,4096,8334.833333333334,2658.6666666666665
32,32768,64614.666666666664,21689.0
32,262144,474507.6666666667,164325.16666666666
32,2097152,3765953.6666666665,1330822.1666666667
