num_clusters,num_points,sw_time,hw_time
4,64,31.166666666666668,112.83333333333333
4,512,175.33333333333334,336.0
4,4096,1864.3333333333333,2202.0
4,32768,14150.666666666666,16931.833333333332
4,262144,77791.5,134621.0
4,2097152,573188.3333333334,1085927.6666666667
