num_clusters,num_points,sw_time,hw_time
12,64,53.833333333333336,116.66666666666667
12,512,394.5,353.8333333333333
12,4096,3909.1666666666665,2334.5
12,32768,30087.166666666668,17823.166666666668
12,262144,204435.83333333334,142542.0
12,2097152,1516454.1666666667,1164464.6666666667
