num_clusters,num_points,sw_time,hw_time
4,64,27.333333333333332,115.83333333333333
4,512,162.0,337.8333333333333
4,4096,1835.5,2183.8333333333335
4,32768,14372.333333333334,17158.666666666668
4,262144,80231.16666666667,135568.5
4,2097152,582879.6666666666,1082644.5
