num_clusters,num_points,sw_time,hw_time
32,64,120.33333333333333,119.16666666666667
32,512,939.3333333333334,395.5
32,4096,9026.0,2730.6666666666665
32,32768,64455.666666666664,21416.833333333332
32,262144,472894.5,166884.33333333334
32,2097152,3751206.0,1364160.0
