num_clusters,num_points,sw_time,hw_time
16,64,63.833333333333336,122.0
16,512,525.6666666666666,369.3333333333333
16,4096,4230.666666666667,2434.5
16,32768,37429.166666666664,18897.833333333332
16,262144,252052.0,152700.33333333334
16,2097152,1877593.6666666667,1196183.1666666667
