num_clusters,num_points,sw_time,hw_time
8,64,37.5,113.5
8,512,272.3333333333333,340.5
8,4096,2682.1666666666665,2216.8333333333335
8,32768,22077.333333333332,17457.0
8,262144,135295.5,141274.16666666666
8,2097152,1021713.5,1125486.1666666667
