num_clusters,num_points,sw_time,hw_time
16,512,563.1666666666666,208.83333333333334
16,4096,4341.166666666667,1358.1666666666667
16,32768,36523.666666666664,10062.666666666666
16,262144,274652.8333333333,79863.16666666667
16,2097152,2117771.0,635297.8333333334
