num_clusters,num_points,sw_time,hw_time
4,512,192.33333333333334,183.83333333333334
4,4096,1508.5,1004.8333333333334
4,32768,17493.833333333332,7680.666666666667
4,262144,104372.5,60796.666666666664
4,2097152,771162.0,469266.3333333333
