num_clusters,num_points,sw_time,hw_time
4,512,142.83333333333334,193.66666666666666
4,4096,1211.0,1023.1666666666666
4,32768,12789.666666666666,7582.166666666667
4,262144,79751.16666666667,62946.166666666664
4,2097152,594873.3333333334,497814.3333333333
