num_clusters,num_points,sw_time,hw_time
16,512,593.5,223.83333333333334
16,4096,3927.3333333333335,1261.3333333333333
16,32768,32408.166666666668,9727.0
16,262144,238563.83333333334,74313.66666666667
16,2097152,1863443.8333333333,623548.1666666666
