num_clusters,num_points,sw_time,hw_time
16,512,562.3333333333334,866.1666666666666
16,4096,6549.0,6580.666666666667
16,32768,38341.833333333336,51745.166666666664
16,262144,271566.3333333333,413269.5
16,2097152,2129539.0,3310360.5
