num_clusters,num_points,sw_time,hw_time
4,512,221.5,201.33333333333334
4,4096,1742.0,1126.0
4,32768,15936.0,8596.666666666666
4,262144,106474.83333333333,68155.66666666667
4,2097152,800463.5,532074.0
