num_clusters,num_points,sw_time,hw_time
16,512,667.1666666666666,221.66666666666666
16,4096,4569.666666666667,1269.5
16,32768,35879.833333333336,9493.0
16,262144,273602.6666666667,74977.0
16,2097152,2124489.5,609618.5
