num_clusters,num_points,sw_time,hw_time
8,512,415.0,206.0
8,4096,2776.0,1189.1666666666667
8,32768,25740.5,8832.5
8,262144,160109.33333333334,70067.0
8,2097152,1245140.5,565506.5
