num_clusters,num_points,sw_time,hw_time
8,512,320.6666666666667,107.33333333333333
8,4096,2636.5,349.0
8,32768,21540.5,2285.6666666666665
8,262144,160715.5,17422.0
8,2097152,1271365.3333333333,139267.5
