num_clusters,num_points,sw_time,hw_time
4,512,214.5,106.83333333333333
4,4096,1648.0,342.3333333333333
4,32768,14647.833333333334,2206.5
4,262144,101252.0,17095.166666666668
4,2097152,813852.5,134408.83333333334
