num_clusters,num_points,sw_time,hw_time
12,512,467.6666666666667,326.5
12,4096,3774.6666666666665,2361.0
12,32768,31431.5,17343.5
12,262144,215175.0,144552.6
12,2097152,1685476.8,1118659.6
