num_clusters,num_points,sw_time,hw_time
4,512,218.66666666666666,96.0
4,4096,1610.8333333333333,204.16666666666666
4,32768,13322.833333333334,1129.0
4,262144,110107.16666666667,8421.333333333334
4,2097152,809579.1666666666,68588.33333333333
