num_clusters,num_points,sw_time,hw_time
16,512,610.8333333333334,95.0
16,4096,4239.0,225.16666666666666
16,32768,33617.166666666664,1274.0
16,262144,273479.6666666667,9486.0
16,2097152,2138933.0,76105.16666666667
