num_clusters,num_points,sw_time,hw_time
8,512,338.0,139.5
8,4096,2608.3333333333335,621.6666666666666
8,32768,21156.666666666668,4483.0
8,262144,168161.0,34476.333333333336
8,2097152,1267314.8333333333,277860.6666666667
