num_clusters,num_points,sw_time,hw_time
12,512,440.3333333333333,138.33333333333334
12,4096,3402.8333333333335,625.3333333333334
12,32768,27596.0,4532.833333333333
12,262144,218334.0,36149.166666666664
12,2097152,1693017.0,291271.8333333333
