16	2048	1.8973	1.2912	1.8973	1.2912
16	2048	2.5197	2.9324	2.5197	2.9324
16	2048	1.1798	0.5612	1.1798	0.5612
16	2048	1.432	0.4211	1.432	0.4211
16	2048	2.0311	0.5064	2.0311	0.5064
16	2048	1.5748	0.96	1.5748	0.96
16	2048	1.8333	2.8469	1.8333	2.8469
16	2048	0.6662	1.297	0.6662	1.297
16	2048	1.7418	2.1656	1.7418	2.1656
16	4096	2.4244	2.3629	2.4244	2.3629
16	4096	2.4321	1.9014	2.4321	1.9014
16	4096	1.2039	0.8262	1.2039	0.8262
16	4096	1.2125	1.174	1.2125	1.174
16	4096	0.8162	1.9935	0.8162	1.9935
16	4096	1.9061	1.685	1.9061	1.685
16	4096	1.6478	0.1435	1.6478	0.1435
16	4096	1.945	1.286	1.945	1.286
16	4096	2.5339	2.9025	2.5339	2.9025
16	4096	1.1854	0.5466	1.1854	0.5466
16	4096	1.441	0.4387	1.441	0.4387
16	4096	2.0412	0.4937	2.0412	0.4937
16	4096	1.5767	0.9729	1.5767	0.9729
16	4096	1.8566	2.8564	1.8566	2.8564
16	4096	0.6174	1.3039	0.6174	1.3039
16	4096	1.7252	2.1578	1.7252	2.1578
16	8192	2.4103	2.3633	2.4103	2.3633
16	8192	2.4373	1.9031	2.4373	1.9031
16	8192	1.205	0.8273	1.205	0.8273
16	8192	1.2099	1.1864	1.2099	1.1864
16	8192	0.8065	2.0063	0.8065	2.0063
16	8192	1.9141	1.6763	1.9141	1.6763
16	8192	1.6532	0.1406	1.6532	0.1406
16	8192	1.9433	1.2917	1.9433	1.2917
16	8192	2.5382	2.909	2.5382	2.909
16	8192	1.1955	0.5475	1.1955	0.5475
16	8192	1.4343	0.431	1.4343	0.431
16	8192	2.0374	0.4758	2.0374	0.4758
16	8192	1.5709	0.96	1.5709	0.96
16	8192	1.8255	2.8388	1.8255	2.8388
16	8192	0.6266	1.3029	0.6266	1.3029
16	8192	1.7155	2.1573	1.7155	2.1573
16	16384	2.4087	2.3641	2.4087	2.3641
16	16384	2.433	1.9085	2.433	1.9085
16	16384	1.2101	0.8261	1.2101	0.8261
16	16384	1.2112	1.1769	1.2112	1.1769
16	16384	0.8072	2.003	0.8072	2.003
16	16384	1.9069	1.6778	1.9069	1.6778
16	16384	1.6518	0.1367	1.6518	0.1367
16	16384	1.9369	1.2921	1.9369	1.2921
16	16384	2.5511	2.9078	2.5511	2.9078
16	16384	1.1939	0.5355	1.1939	0.5355
16	16384	1.4254	0.423	1.4254	0.423
16	16384	2.0364	0.4661	2.0364	0.4661
16	16384	1.5597	0.9784	1.5597	0.9784
16	16384	1.8185	2.8359	1.8185	2.8359
16	16384	0.629	1.3114	0.629	1.3114
16	16384	1.7184	2.1628	1.7184	2.1628
16	32768	2.406	2.3615	2.406	2.3615
16	32768	2.4359	1.9037	2.4359	1.9037
16	32768	1.2054	0.8188	1.2054	0.8188
16	32768	1.2126	1.1692	1.2126	1.1692
16	32768	0.8081	1.9965	0.8081	1.9965
16	32768	1.913	1.6772	1.913	1.6772
16	32768	1.6482	0.1383	1.6482	0.1383
16	32768	1.9343	1.2923	1.9343	1.2923
16	32768	2.5521	2.9166	2.5521	2.9166
16	32768	1.1961	0.5365	1.1961	0.5365
16	32768	1.4242	0.4189	1.4242	0.4189
16	32768	2.04	0.466	2.04	0.466
16	32768	1.5628	0.9705	1.5628	0.9705
16	32768	1.8317	2.839	1.8317	2.839
16	32768	0.6363	1.3048	0.6363	1.3048
16	32768	1.7198	2.1653	1.7198	2.1653
16	65536	2.4062	2.3599	2.4062	2.3599
16	65536	2.4371	1.9012	2.4371	1.9012
16	65536	1.2023	0.8229	1.2023	0.8229
16	65536	1.216	1.1606	1.216	1.1606
16	65536	0.8057	1.9978	0.8057	1.9978
16	65536	1.9082	1.6776	1.9082	1.6776
16	65536	1.6506	0.1356	1.6506	0.1356
16	65536	1.9382	1.2904	1.9382	1.2904
16	65536	2.5525	2.9142	2.5525	2.9142
16	65536	1.1993	0.5423	1.1993	0.5423
16	65536	1.4238	0.4181	1.4238	0.4181
16	65536	2.0377	0.4688	2.0377	0.4688
16	65536	1.5617	0.9732	1.5617	0.9732
16	65536	1.824	2.8321	1.824	2.8321
16	65536	0.6329	1.3048	0.6329	1.3048
16	65536	1.7153	2.1667	1.7153	2.1667
32	512	2.4285	2.3305	2.4285	2.3305
32	512	2.2421	2.0487	2.2421	2.0487
32	512	1.1604	0.8779	1.1604	0.8779
32	512	1.2754	1.0115	1.2754	1.0115
32	512	0.5618	1.5673	0.5618	1.5673
32	512	1.9355	1.658	1.9355	1.658
32	512	1.6251	0.295	1.6251	0.295
32	512	1.8679	1.2895	1.8679	1.2895
32	512	2.565	2.9227	2.565	2.9227
32	512	1.1262	0.639	1.1262	0.639
32	512	1.4891	0.4236	1.4891	0.4236
32	512	1.9867	0.4409	1.9867	0.4409
32	512	1.5815	0.9766	1.5815	0.9766
32	512	2.0021	2.9715	2.0021	2.9715
32	512	0.6614	1.2882	0.6614	1.2882
32	512	1.9979	2.0446	1.9979	2.0446
32	512	1.8648	0.1401	1.8648	0.1401
32	512	1.9618	0.6678	1.9618	0.6678
32	512	0.694	2.2848	0.694	2.2848
32	512	0.8056	1.8949	0.8056	1.8949
32	512	1.6138	0.0018	1.6138	0.0018
32	512	2.1816	0.184	2.1816	0.184
32	512	1.8576	2.6165	1.8576	2.6165
32	512	2.5458	1.355	2.5458	1.355
32	512	2.2303	1.4108	2.2303	1.4108
32	512	1.339	0.5382	1.339	0.5382
32	512	1.2582	0.0342	1.2582	0.0342
32	512	2.1854	0.857	2.1854	0.857
32	512	1.6746	2.1433	1.6746	2.1433
32	512	1.2602	2.2027	1.2602	2.2027
32	512	2.5386	1.8058	2.5386	1.8058
32	512	1.1813	1.5355	1.1812	1.5355
32	1024	2.4522	2.3504	2.4522	2.3504
32	1024	2.2612	2.041	2.2612	2.041
32	1024	1.1557	0.8642	1.1557	0.8642
32	1024	1.3005	0.9768	1.3005	0.9768
32	1024	0.5787	1.5405	0.5787	1.5405
32	1024	1.951	1.6757	1.951	1.6757
32	1024	1.6132	0.2762	1.6132	0.2762
32	1024	1.8297	1.3075	1.8297	1.3075
32	1024	2.5133	2.9652	2.5133	2.9652
32	1024	1.1533	0.6279	1.1533	0.6279
32	1024	1.4873	0.4462	1.4873	0.4462
32	1024	1.982	0.4275	1.982	0.4275
32	1024	1.5695	0.9427	1.5695	0.9427
32	1024	2.0398	2.9957	2.0398	2.9957
32	1024	0.651	1.3005	0.651	1.3005
32	1024	1.9965	2.077	1.9965	2.077
32	1024	1.8738	0.1372	1.8738	0.1372
32	1024	1.9441	0.6901	1.9441	0.6901
32	1024	0.7468	2.3531	0.7468	2.3531
32	1024	0.7981	1.9066	0.7981	1.9067
32	1024	1.6521	-0.0092	1.6521	-0.0092
32	1024	2.177	0.1843	2.177	0.1843
32	1024	1.8484	2.6432	1.8484	2.6432
32	1024	2.4961	1.383	2.4961	1.383
32	1024	2.2473	1.3824	2.2473	1.3824
32	1024	1.3444	0.5625	1.3444	0.5625
32	1024	1.2776	0.0271	1.2776	0.0271
32	1024	2.1648	0.851	2.1648	0.851
32	1024	1.6738	2.1319	1.6738	2.1319
32	1024	1.245	2.1613	1.245	2.1613
32	1024	2.5388	1.7627	2.5388	1.7627
32	1024	1.1898	1.5363	1.1898	1.5363
32	2048	2.4443	2.3683	2.4443	2.3683
32	2048	2.2696	2.0299	2.2696	2.0299
32	2048	1.1819	0.8361	1.1819	0.8361
32	2048	1.2758	1.0042	1.2758	1.0042
32	2048	0.6021	1.5488	0.6021	1.5488
32	2048	1.9531	1.6701	1.9531	1.6701
32	2048	1.6253	0.2704	1.6253	0.2704
32	2048	1.8075	1.3094	1.8075	1.3094
32	2048	2.5197	2.9324	2.5197	2.9324
32	2048	1.1334	0.5957	1.1334	0.5957
32	2048	1.4936	0.4493	1.4936	0.4493
32	2048	1.9419	0.4371	1.9419	0.4371
32	2048	1.5739	0.9203	1.5739	0.9203
32	2048	2.0764	2.9645	2.0764	2.9645
32	2048	0.6559	1.2957	0.6559	1.2957
32	2048	2.001	2.0735	2.001	2.0735
32	2048	1.8889	0.1151	1.8889	0.1151
32	2048	1.9416	0.6872	1.9416	0.6872
32	2048	0.7259	2.3041	0.7259	2.3041
32	2048	0.8174	1.9037	0.8174	1.9037
32	2048	1.6691	-0.0046	1.6691	-0.0046
32	2048	2.1632	0.1754	2.1632	0.1754
32	2048	1.7513	2.6455	1.7513	2.6455
32	2048	2.4696	1.4078	2.4696	1.4078
32	2048	2.241	1.3722	2.241	1.3722
32	2048	1.3242	0.5417	1.3242	0.5417
32	2048	1.2732	0.0281	1.2732	0.0281
32	2048	2.1625	0.8598	2.1625	0.8598
32	2048	1.695	2.1383	1.695	2.1383
32	2048	1.2475	2.1452	1.2475	2.1452
32	2048	2.5274	1.7705	2.5274	1.7705
32	2048	1.1724	1.5357	1.1724	1.5357
32	4096	2.436	2.3694	2.436	2.3694
32	4096	2.2681	2.0469	2.2681	2.0469
32	4096	1.1876	0.836	1.1876	0.836
32	4096	1.2549	1.0384	1.2549	1.0384
32	4096	0.5907	1.5511	0.5907	1.5511
32	4096	1.9383	1.6702	1.9383	1.6702
32	4096	1.6198	0.2716	1.6198	0.2716
32	4096	1.8292	1.3125	1.8292	1.3125
32	4096	2.5339	2.9025	2.5339	2.9025
32	4096	1.1359	0.5805	1.1359	0.5805
32	4096	1.5034	0.4618	1.5034	0.4618
32	4096	1.9653	0.442	1.9653	0.442
32	4096	1.5766	0.9329	1.5766	0.9329
32	4096	2.0813	2.9779	2.0813	2.9779
32	4096	0.6106	1.3017	0.6106	1.3017
32	4096	2.0035	2.0612	2.0035	2.0612
32	4096	1.8923	0.1209	1.8923	0.1209
32	4096	1.9368	0.6892	1.9368	0.6892
32	4096	0.7267	2.2949	0.7267	2.2949
32	4096	0.8076	1.8892	0.8076	1.8892
32	4096	1.6586	0.0014	1.6586	0.0014
32	4096	2.1679	0.1799	2.1679	0.1799
32	4096	1.7477	2.6594	1.7477	2.6594
32	4096	2.4622	1.4231	2.4622	1.4231
32	4096	2.2302	1.3678	2.2302	1.3678
32	4096	1.325	0.5287	1.325	0.5287
32	4096	1.287	0.0418	1.287	0.0418
32	4096	2.1501	0.8625	2.1501	0.8625
32	4096	1.6967	2.1105	1.6967	2.1105
32	4096	1.264	2.1336	1.264	2.1336
32	4096	2.5401	1.7725	2.5401	1.7725
32	4096	1.1728	1.5658	1.1728	1.5658
32	8192	2.4209	2.3672	2.4209	2.3672
32	8192	2.2638	2.0521	2.2638	2.0521
32	8192	1.1896	0.8362	1.1896	0.8362
32	8192	1.2634	1.028	1.2634	1.028
32	8192	0.6072	1.5479	0.6072	1.5479
32	8192	1.9312	1.6634	1.9312	1.6634
32	8192	1.6212	0.2751	1.6212	0.2751
32	8192	1.8222	1.3153	1.8222	1.3153
32	8192	2.5394	2.9082	2.5394	2.9082
32	8192	1.1499	0.5896	1.1499	0.5896
32	8192	1.5029	0.4613	1.5029	0.4613
32	8192	1.9691	0.441	1.9691	0.441
32	8192	1.5684	0.9234	1.5684	0.9234
32	8192	2.077	2.9744	2.077	2.9744
32	8192	0.6238	1.3016	0.6238	1.3016
32	8192	2.0054	2.0552	2.0054	2.0552
32	8192	1.8938	0.1199	1.8938	0.1199
32	8192	1.937	0.6924	1.937	0.6924
32	8192	0.7203	2.298	0.7203	2.298
32	8192	0.7951	1.8869	0.7951	1.8869
32	8192	1.6625	-0.0067	1.6625	-0.0067
32	8192	2.1592	0.1765	2.1592	0.1765
32	8192	1.7446	2.6451	1.7446	2.6451
32	8192	2.4754	1.4236	2.4754	1.4236
32	8192	2.2312	1.3619	2.2312	1.3619
32	8192	1.3241	0.5247	1.3241	0.5247
32	8192	1.2767	0.0324	1.2767	0.0324
32	8192	2.1432	0.8548	2.1432	0.8548
32	8192	1.6983	2.1022	1.6983	2.1022
32	8192	1.2629	2.1454	1.2629	2.1454
32	8192	2.5588	1.7669	2.5588	1.7669
32	8192	1.1792	1.5717	1.1792	1.5717
32	16384	2.4164	2.3679	2.4164	2.3679
32	16384	2.269	2.0483	2.269	2.0483
32	16384	1.1946	0.8353	1.1946	0.8353
32	16384	1.2669	1.0292	1.2669	1.0292
32	16384	0.6081	1.5533	0.6081	1.5533
32	16384	1.9232	1.6634	1.9232	1.6634
32	16384	1.6239	0.2836	1.6239	0.2836
32	16384	1.817	1.3232	1.817	1.3232
32	16384	2.5508	2.9073	2.5508	2.9073
32	16384	1.1485	0.5864	1.1485	0.5864
32	16384	1.5009	0.4601	1.5009	0.4601
32	16384	1.978	0.446	1.978	0.446
32	16384	1.5711	0.926	1.5711	0.926
32	16384	2.071	2.9749	2.071	2.9749
32	16384	0.6244	1.3111	0.6244	1.3111
32	16384	2.0029	2.0634	2.0029	2.0634
32	16384	1.9029	0.1072	1.9029	0.1072
32	16384	1.9389	0.6889	1.9389	0.6889
32	16384	0.7138	2.2997	0.7138	2.2997
32	16384	0.7907	1.8841	0.7907	1.8841
32	16384	1.6606	-0.0108	1.6606	-0.0108
32	16384	2.1639	0.1693	2.1639	0.1693
32	16384	1.736	2.6415	1.736	2.6415
32	16384	2.4617	1.4295	2.4617	1.4295
32	16384	2.2272	1.3695	2.2272	1.3695
32	16384	1.312	0.5106	1.312	0.5106
32	16384	1.2772	0.0283	1.2772	0.0283
32	16384	2.1277	0.8698	2.1277	0.8698
32	16384	1.7027	2.107	1.7027	2.107
32	16384	1.2576	2.1413	1.2576	2.1413
32	16384	2.5601	1.7694	2.5601	1.7694
32	16384	1.173	1.5627	1.173	1.5627
32	32768	2.4107	2.3665	2.4107	2.3665
32	32768	2.2713	2.0447	2.2713	2.0447
32	32768	1.1938	0.8246	1.1938	0.8246
32	32768	1.2663	1.0238	1.2663	1.0238
32	32768	0.6016	1.5551	0.6016	1.5551
32	32768	1.9266	1.6634	1.9266	1.6634
32	32768	1.6196	0.2805	1.6196	0.2805
32	32768	1.815	1.3233	1.815	1.3233
32	32768	2.5521	2.9166	2.5521	2.9166
32	32768	1.1507	0.5929	1.1507	0.5929
32	32768	1.4988	0.4555	1.4988	0.4555
32	32768	1.9845	0.4477	1.9845	0.4477
32	32768	1.5688	0.9276	1.5688	0.9276
32	32768	2.0804	2.9788	2.0804	2.9788
32	32768	0.627	1.304	0.627	1.304
32	32768	1.9991	2.0693	1.9991	2.0693
32	32768	1.9007	0.1106	1.9007	0.1106
32	32768	1.9442	0.6883	1.9442	0.6883
32	32768	0.7149	2.2917	0.7149	2.2917
32	32768	0.7928	1.8821	0.7928	1.8821
32	32768	1.6635	-0.0083	1.6635	-0.0083
32	32768	2.1635	0.1656	2.1635	0.1656
32	32768	1.7465	2.6355	1.7465	2.6355
32	32768	2.4628	1.4307	2.4628	1.4307
32	32768	2.2275	1.3678	2.2275	1.3678
32	32768	1.3065	0.5054	1.3065	0.5054
32	32768	1.2853	0.0305	1.2853	0.0305
32	32768	2.1325	0.8652	2.1325	0.8652
32	32768	1.703	2.1103	1.703	2.1103
32	32768	1.2585	2.1423	1.2585	2.1423
32	32768	2.5587	1.7633	2.5587	1.7633
32	32768	1.1764	1.5653	1.1764	1.5653
32	65536	2.4074	2.3652	2.4074	2.3652
32	65536	2.2722	2.0461	2.2722	2.0461
32	65536	1.1909	0.8286	1.1909	0.8286
32	65536	1.273	1.0144	1.273	1.0144
32	65536	0.6092	1.5502	0.6092	1.5502
32	65536	1.9253	1.6606	1.9253	1.6606
32	65536	1.6218	0.2821	1.6218	0.2821
32	65536	1.815	1.3245	1.815	1.3245
32	65536	2.5525	2.9141	2.5525	2.9141
32	65536	1.1509	0.5939	1.1509	0.5939
32	65536	1.4977	0.4549	1.4977	0.4549
32	65536	1.9822	0.4491	1.9822	0.4491
32	65536	1.5699	0.93	1.5699	0.93
32	65536	2.0827	2.9773	2.0827	2.9773
32	65536	0.6243	1.3041	0.6243	1.3041
32	65536	1.9968	2.0716	1.9968	2.0716
32	65536	1.9012	0.1092	1.9012	0.1092
32	65536	1.9384	0.6886	1.9384	0.6886
32	65536	0.7104	2.2963	0.7104	2.2963
32	65536	0.7898	1.875	0.7898	1.875
32	65536	1.6619	-0.0102	1.6619	-0.0102
32	65536	2.1649	0.1675	2.1649	0.1675
32	65536	1.7405	2.6354	1.7405	2.6354
32	65536	2.4529	1.4354	2.4529	1.4354
32	65536	2.2265	1.3683	2.2265	1.3683
32	65536	1.3091	0.5087	1.3091	0.5087
32	65536	1.2827	0.027	1.2827	0.027
